OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV3455	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned
ASV3506	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	Unassigned
ASV3538	Bacteria	Microgenomates	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3544	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Unassigned	Unassigned
ASV3545	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV3562	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unassigned
ASV3575	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Unassigned
ASV3608	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3646	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV3668	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV3687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unassigned
ASV3708	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV3755	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	CL500-29_marine_group	Unassigned
ASV3773	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae	Unassigned	Unassigned
ASV3778	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group	Unassigned	Unassigned
ASV3788	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Nibribacter	Unassigned
ASV3811	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium	Unassigned
ASV3816	Bacteria	Parcubacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3840	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	Unassigned
ASV3843	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Unassigned
ASV3848	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS_17	Unassigned	Unassigned
ASV3892	Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Unassigned	Unassigned	Unassigned
ASV3906	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga	Unassigned
ASV3919	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Unassigned	Unassigned
ASV3922	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Unassigned	Unassigned	Unassigned
ASV4045	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas_maltophilia
ASV4072	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV4141	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV4145	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Unassigned
ASV4155	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Unassigned
ASV4183	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV4322	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Unassigned	Unassigned
ASV4323	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Unassigned
ASV4335	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4388	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV4401	Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Unassigned	Unassigned	Unassigned
ASV4408	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	Unassigned	Unassigned
ASV4576	Bacteria	Planctomycetes	OM190	Unassigned	Unassigned	Unassigned	Unassigned
ASV4598	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unassigned	Unassigned
ASV4603	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	Unassigned	Unassigned
ASV4619	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	Planctomyces_sp._Br2-3
ASV4661	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Unassigned
ASV4779	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4853	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Unassigned	Unassigned
ASV4871	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV4890	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Unassigned	Unassigned
ASV4906	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Unassigned
ASV4995	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned
ASV5042	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45	Unassigned	Unassigned	Unassigned
ASV5135	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera	Unassigned
ASV5198	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV5207	Bacteria	Proteobacteria	Betaproteobacteria	TRA3-20	Unassigned	Unassigned	Unassigned
ASV5246	Bacteria	Actinobacteria	TakashiAC-B11	Unassigned	Unassigned	Unassigned	Unassigned
ASV5387	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV5416	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine_Group_II	Unassigned	Unassigned
ASV5492	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS_17	Unassigned	Unassigned
ASV5503	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV5537	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV5575	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Unassigned
ASV5626	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unassigned
ASV5692	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	480-2	Unassigned	Unassigned
ASV5702	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter_sp._xn44
ASV5724	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	Unassigned
ASV5855	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV3184	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45	Unassigned	Unassigned	Unassigned
ASV3217	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Taibaiella	Unassigned
ASV3224	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV3282	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV3365	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Solimonadaceae	Polycyclovorans	Unassigned
ASV3378	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV3484	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV3579	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unassigned	Unassigned
ASV3581	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Unassigned	Unassigned
ASV3591	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter	Unassigned
ASV3625	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV3645	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned
ASV3669	Bacteria	Acidobacteria	Holophagae	Subgroup_7	Unassigned	Unassigned	Unassigned
ASV3686	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned
ASV3698	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Rhizocola	Unassigned
ASV3700	Bacteria	Proteobacteria	TA18	Unassigned	Unassigned	Unassigned	Unassigned
ASV3726	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade	Unassigned
ASV3748	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned
ASV3765	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavisolibacter	Unassigned
ASV3767	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Unassigned	Unassigned	Unassigned
ASV3780	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	Unassigned
ASV3781	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Unassigned	Unassigned	Unassigned
ASV3837	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unassigned
ASV3844	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	CL500-29_marine_group	Unassigned
ASV3911	Bacteria	Actinobacteria	MB-A2-108	Unassigned	Unassigned	Unassigned	Unassigned
ASV3914	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	Sporichthya	Unassigned
ASV3955	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned
ASV3987	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Unassigned	Unassigned
ASV4010	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine_Group_II	Unassigned	Unassigned
ASV4067	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pirellula	Unassigned
ASV4070	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV4119	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Unassigned	Unassigned
ASV4227	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4232	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MNC12	Unassigned	Unassigned
ASV4241	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	CL500-29_marine_group	Unassigned
ASV4285	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	Unassigned
ASV4355	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4357	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unassigned	Unassigned
ASV4365	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV4392	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned
ASV4466	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV4488	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	Unassigned
ASV4496	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV4500	Archaea	Thaumarchaeota	Soil_Crenarchaeotic_Group[SCG]	Unassigned	Unassigned	Unassigned	Unassigned
ASV4516	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Ohtaekwangia	Unassigned
ASV4528	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV4536	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84	Unassigned	Unassigned	Unassigned
ASV4549	Archaea	Thaumarchaeota	Soil_Crenarchaeotic_Group[SCG]	Unassigned	Unassigned	Unassigned	Unassigned
ASV4568	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Unassigned	Unassigned
ASV4599	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned
ASV4629	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned
ASV4689	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Variibacter	Unassigned
ASV4691	Bacteria	Hydrogenedentes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4692	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV4704	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV4727	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unassigned
ASV4761	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine_Group_II	Unassigned	Unassigned
ASV4859	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4917	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Unassigned
ASV4918	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4937	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Variovorax_paradoxus
ASV4941	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unassigned	Unassigned
ASV4948	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Unassigned
ASV4974	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV5025	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV5053	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV5071	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV5137	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Unassigned
ASV5187	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Terrimonas	Unassigned
ASV5302	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned
ASV5349	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned
ASV5352	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV5385	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned
ASV5451	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV5547	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unassigned	Unassigned
ASV5653	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV5662	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Unassigned	Unassigned
ASV5685	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned
ASV5866	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV5868	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned
ASV5873	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV5895	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV5903	Bacteria	Chloroflexi	TK10	Unassigned	Unassigned	Unassigned	Unassigned
ASV5936	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Unassigned	Unassigned
ASV2802	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2919	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV2981	Bacteria	Parcubacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3097	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV3124	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS_17	Unassigned	Unassigned
ASV3134	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned
ASV3272	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV3287	Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Unassigned	Unassigned	Unassigned
ASV3288	Bacteria	Parcubacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3342	Bacteria	Actinobacteria	Nitriliruptoria	Euzebyales	Euzebyaceae	Euzebya	Unassigned
ASV3390	Bacteria	Actinobacteria	MB-A2-108	Unassigned	Unassigned	Unassigned	Unassigned
ASV3405	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Unassigned	Unassigned
ASV3417	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum	Unassigned
ASV3463	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned
ASV3512	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV3522	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Solimonadaceae	Polycyclovorans	Unassigned
ASV3566	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Unassigned	Unassigned
ASV3602	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	GKS98_freshwater_group	Unassigned
ASV3604	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV3611	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Unassigned	Unassigned
ASV3637	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	Unassigned	Unassigned	Unassigned
ASV3657	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Unassigned	Unassigned
ASV3682	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Unassigned	Unassigned
ASV3705	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera	Unassigned
ASV3751	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	Unassigned
ASV3769	Bacteria	Chlorobi	Chlorobia	Chlorobiales	SJA-28	Unassigned	Unassigned
ASV3772	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV3812	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Unassigned	Unassigned
ASV3814	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV3815	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned
ASV3823	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV3878	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned
ASV3909	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned
ASV3925	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3952	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	Unassigned
ASV3974	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavisolibacter	Unassigned
ASV4017	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV4040	Bacteria	Actinobacteria	Nitriliruptoria	Euzebyales	Euzebyaceae	Euzebya	Unassigned
ASV4063	Bacteria	Actinobacteria	MB-A2-108	Unassigned	Unassigned	Unassigned	Unassigned
ASV4079	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Segetibacter	Unassigned
ASV4082	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV4125	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae	Rubrivirga	Unassigned
ASV4144	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV4147	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV4164	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4190	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rufibacter	Cytophagia_bacterium_CAI-18b
ASV4223	Archaea	Euryarchaeota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4252	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV4288	Bacteria	Planctomycetes	Pla4_lineage	Unassigned	Unassigned	Unassigned	Unassigned
ASV4310	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	Unassigned
ASV4313	Bacteria	TM6	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4336	Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Unassigned	Unassigned	Unassigned
ASV4339	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unassigned
ASV4356	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	I-8	Unassigned
ASV4372	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Unassigned	Unassigned
ASV4379	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unassigned	Unassigned
ASV4405	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV4443	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned
ASV4458	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Unassigned	Unassigned
ASV4474	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	Unknown_Family	Blastocatella	Unassigned
ASV4479	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4482	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavisolibacter	Unassigned
ASV4502	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV4529	Bacteria	Chloroflexi	Ardenticatenia	Unassigned	Unassigned	Unassigned	Unassigned
ASV4545	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unassigned
ASV4554	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV4586	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
